Date,Cases,Cases,Cases
2021-07-14 00:00:00+00:00,4041474,4565372,827452
2021-07-15 00:00:00+00:00,4069162,4583442,830870
2021-07-16 00:00:00+00:00,4100222,4601335,834303
2021-07-17 00:00:00+00:00,4100222,4621260,838189
2021-07-18 00:00:00+00:00,4100222,4639466,841290
2021-07-19 00:00:00+00:00,4161850,4655921,843618
2021-07-20 00:00:00+00:00,4189136,4668750,847377
2021-07-21 00:00:00+00:00,4219723,4679994,852326
2021-07-22 00:00:00+00:00,4249258,4692570,857725
2021-07-23 00:00:00+00:00,4280429,4705734,861959
2021-07-24 00:00:00+00:00,4280429,4716798,865553
2021-07-25 00:00:00+00:00,4280429,4727846,870592
2021-07-26 00:00:00+00:00,4342054,4736349,875301
2021-07-27 00:00:00+00:00,4368453,4747775,882971
2021-07-28 00:00:00+00:00,4395602,4757139,892599
2021-07-29 00:00:00+00:00,4422291,4766829,903351
2021-07-30 00:00:00+00:00,4447044,4776291,914182
2021-07-31 00:00:00+00:00,4447044,4785320,926604
2021-08-01 00:00:00+00:00,4447044,4794414,936852
2021-08-02 00:00:00+00:00,4502983,4801050,945330
2021-08-03 00:00:00+00:00,4523310,4807979,957431
2021-08-04 00:00:00+00:00,4545184,4815063,971743
2021-08-05 00:00:00+00:00,4566571,4821603,987060
2021-08-06 00:00:00+00:00,4588132,4828583,1002867
2021-08-07 00:00:00+00:00,4588132,4834634,1018688
2021-08-08 00:00:00+00:00,4588132,4838984,1033214
2021-08-09 00:00:00+00:00,4627770,4843007,1045392
2021-08-10 00:00:00+00:00,4643450,4846955,1056125
2021-08-11 00:00:00+00:00,4660473,4852323,1072153
2021-08-12 00:00:00+00:00,4677883,4856595,1091187
2021-08-13 00:00:00+00:00,4693540,4860622,1111683
2021-08-14 00:00:00+00:00,4693540,4864629,1131986
2021-08-15 00:00:00+00:00,4693540,4867761,1149874
2021-08-16 00:00:00+00:00,4719266,4870922,1164881
2021-08-17 00:00:00+00:00,4733602,4874169,1184986
2021-08-18 00:00:00+00:00,4745558,4877323,1209082
2021-08-19 00:00:00+00:00,4758003,4880516,1234423
2021-08-20 00:00:00+00:00,4770453,4883932,1260415
2021-08-21 00:00:00+00:00,4770453,4886897,1286077
2021-08-22 00:00:00+00:00,4770453,4889537,1308422
2021-08-23 00:00:00+00:00,4794352,4892235,1325346
2021-08-24 00:00:00+00:00,4804424,4894702,1347015
2021-08-25 00:00:00+00:00,4815205,4897150,1371426
2021-08-26 00:00:00+00:00,4822320,4899085,1396464
2021-08-27 00:00:00+00:00,4831809,4901163,1420783
2021-08-28 00:00:00+00:00,4831809,4903304,1443642
2021-08-29 00:00:00+00:00,4831809,4905258,1462979
2021-08-30 00:00:00+00:00,4847298,4907264,1476653
2021-08-31 00:00:00+00:00,4855065,4909086,1494372
2021-09-01 00:00:00+00:00,4861883,4911082,1514400
2021-09-02 00:00:00+00:00,4871444,4913031,1532616
2021-09-03 00:00:00+00:00,4877755,4914881,1549337
2021-09-04 00:00:00+00:00,4877755,4916980,1565351
2021-09-05 00:00:00+00:00,4877755,4918649,1578258
2021-09-06 00:00:00+00:00,4887112,4919773,1586482
2021-09-07 00:00:00+00:00,4892640,4921410,1597089
2021-09-08 00:00:00+00:00,4898258,4923197,1609477
2021-09-09 00:00:00+00:00,4903021,4925000,1619873
2021-09-10 00:00:00+00:00,4907461,4926772,1628732
2021-09-11 00:00:00+00:00,4907461,4928578,1637534
2021-09-12 00:00:00+00:00,4907461,4930249,1644747
2021-09-13 00:00:00+00:00,4915265,4931563,1648920
2021-09-14 00:00:00+00:00,4918526,4932998,1655199
2021-09-15 00:00:00+00:00,4922249,4934568,1662008
2021-09-16 00:00:00+00:00,4926324,4936052,1667699
2021-09-17 00:00:00+00:00,4929546,4937596,1672812
2021-09-18 00:00:00+00:00,4929546,4939251,1677512
2021-09-19 00:00:00+00:00,4929546,4941064,1680908
2021-09-20 00:00:00+00:00,4935534,4942249,1683129
2021-09-21 00:00:00+00:00,4937984,4943622,1684899
2021-09-22 00:00:00+00:00,4940824,4945203,1688142
2021-09-23 00:00:00+00:00,4943855,4946811,1691743
2021-09-24 00:00:00+00:00,4946601,4948513,1693838
2021-09-25 00:00:00+00:00,4946601,4950253,1696508
2021-09-26 00:00:00+00:00,4946601,4951675,1698644
2021-09-27 00:00:00+00:00,4951640,4952690,1699792
2021-09-28 00:00:00+00:00,4953930,4954376,1701514
2021-09-29 00:00:00+00:00,4956691,4955848,1703497
2021-09-30 00:00:00+00:00,4959091,4957277,1705072
2021-10-01 00:00:00+00:00,4961128,4959144,1706516
2021-10-02 00:00:00+00:00,4961128,4960641,1707759
2021-10-03 00:00:00+00:00,4961128,4962054,1708726
2021-10-04 00:00:00+00:00,4965399,4963243,1709325
2021-10-05 00:00:00+00:00,4967200,4964454,1710304
2021-10-06 00:00:00+00:00,4969503,4965847,1711429
2021-10-07 00:00:00+00:00,4971310,4967524,1712401
2021-10-08 00:00:00+00:00,4973619,4969131,1713228
2021-10-09 00:00:00+00:00,4973619,4970718,1714002
2021-10-10 00:00:00+00:00,4973619,4972236,1714555
2021-10-11 00:00:00+00:00,4977448,4973325,1714924
2021-10-12 00:00:00+00:00,4977448,4974400,1715531
2021-10-13 00:00:00+00:00,4980206,4975656,1716262
2021-10-14 00:00:00+00:00,4982138,4977043,1716879
2021-10-15 00:00:00+00:00,4984386,4978689,1717396
2021-10-16 00:00:00+00:00,4984386,4980233,1717896
2021-10-17 00:00:00+00:00,4984386,4981532,1718324
2021-10-18 00:00:00+00:00,4988878,4982575,1718554
2021-10-19 00:00:00+00:00,4990767,4983527,1718925
2021-10-20 00:00:00+00:00,4993295,4984751,1719313
2021-10-21 00:00:00+00:00,4995176,4986249,1719656
2021-10-22 00:00:00+00:00,4997732,4988021,1719980
2021-10-23 00:00:00+00:00,4997732,4989681,1720263
2021-10-24 00:00:00+00:00,4997732,4991050,1720495
2021-10-25 00:00:00+00:00,5002217,4992586,1720646
2021-10-26 00:00:00+00:00,5004143,4994014,1720956
2021-10-27 00:00:00+00:00,5006675,4995694,1721266
2021-10-28 00:00:00+00:00,5008887,4997444,1721539
2021-10-29 00:00:00+00:00,5011148,4999048,1721831
2021-10-30 00:00:00+00:00,5011148,5000677,1722115
2021-10-31 00:00:00+00:00,5011148,5002387,1722343
2021-11-01 00:00:00+00:00,5011148,5003977,1722427
2021-11-02 00:00:00+00:00,5016968,5005402,1722648
2021-11-03 00:00:00+00:00,5019255,5007099,1722912
2021-11-04 00:00:00+00:00,5022546,5009007,1723070
2021-11-05 00:00:00+00:00,5025639,5010982,1723295
2021-11-06 00:00:00+00:00,5025639,5012981,1723525
2021-11-07 00:00:00+00:00,5025639,5015042,1723682
2021-11-08 00:00:00+00:00,5032056,5016959,1723782
2021-11-09 00:00:00+00:00,5032056,5019158,1723976
2021-11-10 00:00:00+00:00,5038517,5021619,1724172
2021-11-11 00:00:00+00:00,5042803,5024263,1724379
2021-11-12 00:00:00+00:00,5047156,5026822,1724573
2021-11-13 00:00:00+00:00,5047156,5029335,1724767
2021-11-14 00:00:00+00:00,5047156,5031945,1724893
2021-11-15 00:00:00+00:00,5056954,5034266,1724967
2021-11-16 00:00:00+00:00,5061045,5036287,1725111
2021-11-17 00:00:00+00:00,5067712,5038544,1725310
2021-11-18 00:00:00+00:00,5074027,5040665,1725458
2021-11-19 00:00:00+00:00,5080663,5042822,1725611
2021-11-20 00:00:00+00:00,5080663,5045412,1725715
2021-11-21 00:00:00+00:00,5080663,5048061,1725850
2021-11-22 00:00:00+00:00,5096538,5050255,1725894
2021-11-23 00:00:00+00:00,5103315,5052733,1726001
2021-11-24 00:00:00+00:00,5111842,5055253,1726074
2021-11-25 00:00:00+00:00,5121100,5057897,1726186
2021-11-26 00:00:00+00:00,5131012,5060557,1726299
2021-11-27 00:00:00+00:00,5131012,5063177,1726419
2021-11-28 00:00:00+00:00,5131012,5065373,1726479
2021-11-29 00:00:00+00:00,5153923,5067348,1726555
2021-11-30 00:00:00+00:00,5164184,5069644,1726636
2021-12-01 00:00:00+00:00,5174720,5071817,1726751
2021-12-02 00:00:00+00:00,5189220,5074079,1726864
2021-12-03 00:00:00+00:00,5202958,5076378,1727005
2021-12-04 00:00:00+00:00,5202958,5078987,1727125
2021-12-05 00:00:00+00:00,5202958,5081064,1727229
2021-12-06 00:00:00+00:00,5202958,5082762,1727283
2021-12-07 00:00:00+00:00,5246766,5084466,1727382
2021-12-08 00:00:00+00:00,5246766,5086381,1727504
2021-12-09 00:00:00+00:00,5273178,5088008,1727658
2021-12-10 00:00:00+00:00,5290273,5089695,1727794
2021-12-11 00:00:00+00:00,5290190,5091508,1727925
2021-12-12 00:00:00+00:00,5290190,5093534,1728023
2021-12-13 00:00:00+00:00,5339992,5095821,1728090
2021-12-14 00:00:00+00:00,5366128,5097680,1728218
2021-12-15 00:00:00+00:00,5393268,5099746,1728377
2021-12-16 00:00:00+00:00,5422168,5101466,1728540
2021-12-17 00:00:00+00:00,5455527,5103269,1728701
2021-12-18 00:00:00+00:00,5455527,5105285,1728880
2021-12-19 00:00:00+00:00,5455527,5107323,1729030
2021-12-20 00:00:00+00:00,5535231,5109022,1729139
2021-12-21 00:00:00+00:00,5585054,5110788,1729357
2021-12-22 00:00:00+00:00,5645095,5112719,1729577
2021-12-23 00:00:00+00:00,5718007,5115194,1729824
2021-12-24 00:00:00+00:00,5718007,5118254,1730084
2021-12-25 00:00:00+00:00,5718007,5121668,1730347
2021-12-26 00:00:00+00:00,5718007,5124690,1730572
2021-12-27 00:00:00+00:00,5932626,5127971,1730735
2021-12-28 00:00:00+00:00,6032297,5132277,1731048
2021-12-29 00:00:00+00:00,6133057,5138603,1731446
2021-12-30 00:00:00+00:00,6294745,5147039,1731878
2021-12-31 00:00:00+00:00,6294745,5157440,1732296
2022-01-01 00:00:00+00:00,6294745,5169855,1732752
2022-01-02 00:00:00+00:00,6294745,5181173,1733229
2022-01-03 00:00:00+00:00,6667511,5191021,1733901
2022-01-04 00:00:00+00:00,6785286,5203374,1735050
2022-01-05 00:00:00+00:00,6922466,5219633,1737540
2022-01-06 00:00:00+00:00,6922466,5242672,1741837
2022-01-07 00:00:00+00:00,7164906,5268862,1747907
2022-01-08 00:00:00+00:00,7164906,5300032,1756209
2022-01-09 00:00:00+00:00,7164906,5330662,1764280
2022-01-10 00:00:00+00:00,7457300,5357767,1770545
2022-01-11 00:00:00+00:00,7592242,5380841,1776780
2022-01-12 00:00:00+00:00,7771367,5410698,1789824
2022-01-13 00:00:00+00:00,7930528,5440981,1808501
2022-01-14 00:00:00+00:00,8093036,5475904,1830381
2022-01-15 00:00:00+00:00,8093036,5511479,1856002
2022-01-16 00:00:00+00:00,8093036,5543796,1881481
2022-01-17 00:00:00+00:00,8424503,5568068,1902304
2022-01-18 00:00:00+00:00,8518975,5596917,1934391
2022-01-19 00:00:00+00:00,8676916,5624520,1975761
2022-01-20 00:00:00+00:00,8834363,5655026,2021758
2022-01-21 00:00:00+00:00,8975458,5686065,2071471
2022-01-22 00:00:00+00:00,8975458,5714092,2125882
2022-01-23 00:00:00+00:00,8975458,5740179,2175719
2022-01-24 00:00:00+00:00,9280890,5761398,2220382
2022-01-25 00:00:00+00:00,9395767,5780910,2282871
2022-01-26 00:00:00+00:00,9529320,5798799,2354358
2022-01-27 00:00:00+00:00,9660208,5816462,2433094
2022-01-28 00:00:00+00:00,9779130,5837408,2514804
2022-01-29 00:00:00+00:00,9779130,5855858,2599599
2022-01-30 00:00:00+00:00,9779130,5871977,2677602
2022-01-31 00:00:00+00:00,9961253,5887261,2738460
2022-02-01 00:00:00+00:00,10039126,5901715,2820053
2022-02-02 00:00:00+00:00,10125348,5916825,2914824
2022-02-03 00:00:00+00:00,10199716,5930393,3019169
2022-02-04 00:00:00+00:00,10199716,5943783,3117346
2022-02-05 00:00:00+00:00,10199716,5956350,3219621
2022-02-06 00:00:00+00:00,10199716,5966706,3309439
2022-02-07 00:00:00+00:00,10395471,5975786,3377378
2022-02-08 00:00:00+00:00,10439302,5985516,3478462
2022-02-09 00:00:00+00:00,10502141,5994301,3576261
2022-02-10 00:00:00+00:00,10555196,6002570,3675865
2022-02-11 00:00:00+00:00,10604200,6007991,3774164
2022-02-12 00:00:00+00:00,10604200,6014563,3842551
2022-02-13 00:00:00+00:00,10604200,6020095,3919931
2022-02-14 00:00:00+00:00,10672906,6023257,3979984
2022-02-15 00:00:00+00:00,10707286,6026988,4064142
2022-02-16 00:00:00+00:00,10744394,6031130,4155027
2022-02-17 00:00:00+00:00,10778607,6035143,4250142
2022-02-18 00:00:00+00:00,10809222,6039163,4337780
2022-02-19 00:00:00+00:00,10809222,6043661,4419254
2022-02-20 00:00:00+00:00,10809222,6047042,4490748
2022-02-21 00:00:00+00:00,10858000,6049952,4542657
2022-02-22 00:00:00+00:00,10880193,6052126,4612104
2022-02-23 00:00:00+00:00,10914105,6054307,4692406
2022-02-24 00:00:00+00:00,10949997,6056556,4753558
2022-02-25 00:00:00+00:00,10977524,6058715,4819151
2022-02-26 00:00:00+00:00,10977524,6060793,4891242
2022-02-27 00:00:00+00:00,10977524,6062701,4954865
2022-02-28 00:00:00+00:00,10977524,6064583,5005881
2022-03-01 00:00:00+00:00,11036085,6065801,5071249
2022-03-02 00:00:00+00:00,11054888,6067023,5143818
2022-03-03 00:00:00+00:00,11078028,6068074,5214086
2022-03-04 00:00:00+00:00,11100428,6069425,5277655
2022-03-05 00:00:00+00:00,11100428,6070616,5341246
2022-03-06 00:00:00+00:00,11100428,6071704,5395143
2022-03-07 00:00:00+00:00,11136425,6072656,5432145
2022-03-08 00:00:00+00:00,11159574,6073416,5486083
2022-03-09 00:00:00+00:00,11181510,6074155,5549755
2022-03-10 00:00:00+00:00,11204125,6074874,5610818
2022-03-11 00:00:00+00:00,11223974,6075656,5666630
2022-03-12 00:00:00+00:00,11223974,6076333,5721856
2022-03-13 00:00:00+00:00,11223974,6076819,5772715
2022-03-14 00:00:00+00:00,11223974,6077288,5805074
2022-03-15 00:00:00+00:00,11260040,6077861,5855769
2022-03-16 00:00:00+00:00,11260040,6078487,5913591
2022-03-17 00:00:00+00:00,11260040,6079231,5967069
2022-03-18 00:00:00+00:00,11324637,6079896,6016178
2022-03-19 00:00:00+00:00,11324637,6080589,6060771
2022-03-20 00:00:00+00:00,11324637,6081131,6100331
2022-03-21 00:00:00+00:00,11324637,6081639,6127897
2022-03-22 00:00:00+00:00,11378784,6081933,6148049
2022-03-23 00:00:00+00:00,11378784,6082226,6188977
2022-03-24 00:00:00+00:00,11378784,6082577,6238527
2022-03-25 00:00:00+00:00,11451676,6082943,6285894
2022-03-26 00:00:00+00:00,11451676,6083291,6333118
2022-03-27 00:00:00+00:00,11451676,6083643,6376338
2022-03-28 00:00:00+00:00,11451676,6083939,6406058
2022-03-29 00:00:00+00:00,11508309,6084240,6450423
2022-03-30 00:00:00+00:00,11508309,6084551,6504032
2022-03-31 00:00:00+00:00,11508309,6084916,6555585
2022-04-01 00:00:00+00:00,11551574,6085270,6604726
2022-04-02 00:00:00+00:00,11551574,6085618,6653421
2022-04-03 00:00:00+00:00,11551574,6085926,6700637
2022-04-04 00:00:00+00:00,11551574,6086233,6730654
2022-04-05 00:00:00+00:00,11578653,6086484,6776236
2022-04-06 00:00:00+00:00,11578653,6086811,6830997
2022-04-07 00:00:00+00:00,11578653,6087123,6885876
2022-04-08 00:00:00+00:00,11627487,6087443,6937720
2022-04-09 00:00:00+00:00,11627487,6087737,6990349
2022-04-10 00:00:00+00:00,11627487,6088034,7039397
2022-04-11 00:00:00+00:00,11627487,6088335,7072493
2022-04-12 00:00:00+00:00,11627487,6088619,7122173
2022-04-13 00:00:00+00:00,11627487,6088912,7179839
2022-04-14 00:00:00+00:00,11627487,6089176,7235040
2022-04-15 00:00:00+00:00,11627487,6089381,7284737
2022-04-16 00:00:00+00:00,11627487,6089540,7332261
2022-04-17 00:00:00+00:00,11627487,6089662,7371466
2022-04-18 00:00:00+00:00,11627487,6089791,7395608
2022-04-19 00:00:00+00:00,11627487,6089998,7436434
